133301,28.3709,77.7712,B C W Surajpur,Haryana
133302,28.3709,77.7712,Kalka,Haryana
134002,30.5224,77.046,Ambala City,Haryana
134003,30.5224,77.046,Ambala City Model Town,Haryana
134007,30.5224,77.046,Baldev Nagar,Haryana
134011,30.5224,77.046,Panjokhera,Haryana
134012,30.5224,77.046,Maneola,Haryana
134101,30.5224,77.046,Pinjore H M T,Haryana
134102,30.5224,77.046,Pinjore,Haryana
134104,30.5224,77.046,Crpf Punjore,Haryana
134107,30.5224,77.046,Chandi Mandir,Haryana
134108,30.5224,77.046,Panchkula Gurukul,Haryana
134109,30.5224,77.046,Panchkula,Haryana
134112,30.5224,77.046,Panchkula Sec 4,Haryana
134113,30.5224,77.046,Panchkula Sec 15,Haryana
134118,29.3833,75.9167,Barwala,Haryana
134201,30.4561,76.9339,Jatwar,Haryana
134202,30.45,77.0333,Shahzadpur,Haryana
134203,30.4833,77.1333,Naraingarh,Haryana
134204,30.5224,77.046,Raipur Rani,Haryana
134205,30.7,77.0833,Morni,Haryana
134206,30.5224,77.046,Patrehri,Haryana
135001,30.1667,77.3,Yamuna Nagar,Haryana
135002,30.1667,77.3,Jagadhri Workshop,Haryana
135003,30.1667,77.3,Jagadhri,Haryana
135103,30.25,77.3667,Chhachhrauli,Haryana
135104,30.25,77.3667,Dadupur,Haryana
140001,30.7871,76.5526,Rup Nagar College,Punjab
140102,31.2583,76.3958,Lutheri,Punjab
140104,31.2583,76.3958,Sahauran,Punjab
140108,31.2583,76.3958,Mainpur,Punjab
140109,31.2583,76.3958,Khizrabad West,Punjab
140112,31.1333,76.5417,Chamkaur Sahib,Punjab
140113,31.0167,76.5833,Ghanauli,Punjab
140117,31.1333,76.5417,Nurpur Bedi,Punjab
140118,31.25,76.5,Anandpur Sahib,Punjab
140119,31.1333,76.5417,Takhatgarh,Punjab
140123,31.4,76.1167,Ganguwal,Punjab
140124,31.3833,76.25,Nangal Labour,Punjab
140125,31.3667,76.3833,Nangal,Punjab
140126,31.3833,76.25,Nangal Sector 2,Punjab
140202,30.7871,76.5526,Ramgarh (Rupar),Punjab
140301,30.7444,76.6478,Kharar,Punjab
140306,30.7222,76.6572,Manauli,Punjab
140307,30.7,76.6667,Landran,Punjab
140401,30.4831,76.595,Rajpura,Punjab
140405,30.4831,76.595,Sangatpursodhian,Punjab
140406,30.4831,76.595,Hamayunpur,Punjab
140412,30.5872,76.8428,Bassi,Punjab
140413,30.5872,76.8428,Gharuan,Punjab
140501,30.7871,76.5526,Lairu,Punjab
140502,30.7871,76.5526,Handesra,Punjab
140506,30.7871,76.5526,Dappar Ammunition Depot,Punjab
140601,30.5556,76.7183,Banur,Punjab
140602,30.5958,76.6328,Manakpur,Punjab
140701,30.4172,76.5064,Kauli,Punjab
140702,30.3322,76.6072,Ghanaur,Punjab
140801,30.7833,76.3833,Khamano Kalan,Punjab
140802,30.7833,76.3833,Sanghol,Punjab
141001,30.8676,75.8444,Ludhiana,Punjab
141002,30.9,75.85,Colony Ropar,Punjab
141003,30.9,75.85,Ludhiana,Punjab
141004,30.9,75.85,P A P Lines,Punjab
141005,30.9,75.85,Ludhiana,Punjab
141007,30.9,75.85,Ludhiana,Punjab
141008,30.9,75.85,Kidwai Nagar,Punjab
141102,30.6833,75.625,Dakha,Punjab
141104,30.6833,75.625,K C G S Sudhar,Punjab
141105,30.6833,75.625,Saraba,Punjab
141106,30.6833,75.625,Haliwara A D,Punjab
141107,30.7167,75.65,Halwara,Punjab
141108,30.6833,75.625,Pakhowal,Punjab
141109,30.65,75.6,Raikot,Punjab
141111,30.7949,76.1071,Jamalpur Awana,Punjab
141113,30.7949,76.1071,Katni Kalan,Punjab
141114,30.8367,76.1897,Samrala,Punjab
141115,30.9147,76.1983,Machhiwara,Punjab
141116,30.7949,76.1071,Gill,Punjab
141118,30.7949,76.1071,Frhlon,Punjab
141119,30.6333,75.9333,Malaudh,Punjab
141120,30.7503,75.9143,Sanehwal,Punjab
